"x","y","country","year","farm_id","hh_size","farm_area_ha"
-0.198067248057548,9.39112453466359,"Burkina",2010,"Burkina_00001",7,2.2483
-2.52405641124939,12.0062544198383,"Burkina",2010,"Burkina_00007",5,2.5254
-1.48327351499079,10.4213446374864,"Burkina",2010,"Burkina_00008",6,0.8382
-4.82413778535647,13.963019834835,"Burkina",2010,"Burkina_00032",10,1.2555
-0.358649608834481,8.95927683313603,"Burkina",2010,"Burkina_00033",5,4.0127
-1.03562864872817,11.5370986821804,"Burkina",2010,"Burkina_00034",3,1.0257
-2.32234887615256,12.9057873330707,"Burkina",2010,"Burkina_00041",9,0.3087
-3.96807520447673,13.707643056046,"Burkina",2010,"Burkina_00047",4,1.7339
1.85655371409611,8.34866785226657,"Burkina",2010,"Burkina_00062",5,1.578
1.06850438872362,11.5641462617545,"Burkina",2010,"Burkina_00063",7,9.3016
-1.06059443368771,12.9368739609415,"Burkina",2010,"Burkina_00076",10,1.986
0.721685222791017,6.71288780277011,"Burkina",2010,"Burkina_00079",5,0.2497
-0.139409359628666,13.3218596588778,"Burkina",2010,"Burkina_00093",4,0.5155
1.99695323933521,13.0232425921838,"Burkina",2010,"Burkina_00097",10,2.0471
-2.59446204761583,11.7183021948384,"Burkina",2010,"Burkina_00099",6,1.4652
1.5472140484082,14.2533238492852,"Burkina",2010,"Burkina_00103",5,2.4744
-4.12336838142382,11.9626154486097,"Burkina",2010,"Burkina_00107",4,1.0625
0.414513303051861,7.58281210814375,"Burkina",2010,"Burkina_00112",9,3.3306
-2.28006569707297,12.3166980591482,"Burkina",2010,"Burkina_00113",7,0.254
-3.7978078509065,13.1792545312875,"Burkina",2010,"Burkina_00132",7,3.8846
-5.51930676539393,10.3828236586333,"Burkina",2010,"Burkina_00137",7,0.6379
0.592892855649935,12.0119961728124,"Burkina",2010,"Burkina_00141",3,0.8651
-0.662323200870745,14.6353518335048,"Burkina",2010,"Burkina_00145",9,4.3016
-1.51545450349577,11.3888775540053,"Burkina",2010,"Burkina_00146",6,3.5119
-3.48993755315552,12.2494287848102,"Burkina",2010,"Burkina_00148",4,0.9136
0.806005252653853,9.99044027344931,"Burkina",2010,"Burkina_00149",2,0.8879
1.90608150214823,14.8403870994897,"Burkina",2010,"Burkina_00150",5,0.5726
-2.20936309769599,9.82496877731127,"Burkina",2010,"Burkina_00153",5,3.0949
-0.146839491033332,11.8952961542796,"Burkina",2010,"Burkina_00155",3,1.4117
-1.19880678614996,10.6093770982786,"Burkina",2010,"Burkina_00167",6,0.9185
-1.79946623448216,8.02761559123188,"Burkina",2010,"Burkina_00171",10,0.7953
-3.24646593562167,10.8288161253979,"Burkina",2010,"Burkina_00176",4,1.2157
0.69559133801019,14.2567037434265,"Burkina",2010,"Burkina_00177",8,1.0532
-4.35678287584836,13.0074001988301,"Burkina",2010,"Burkina_00183",8,2.3215
-0.545376152663285,14.9885498096288,"Burkina",2010,"Burkina_00188",5,0.6103
1.64132517096207,10.8776539724882,"Burkina",2010,"Burkina_00189",6,2.4051
-0.313894266964905,13.4173867340267,"Burkina",2010,"Burkina_00194",4,0.6317
-4.10335698410506,13.605502046093,"Burkina",2010,"Burkina_00206",5,0.4151
-1.43474797958757,12.6399944539446,"Burkina",2010,"Burkina_00214",3,2.7167
-0.445515922772334,9.31666642424717,"Burkina",2010,"Burkina_00219",5,0.6961
-0.361265157781292,11.8968214806246,"Burkina",2010,"Burkina_00222",5,2.0449
-4.19005863908808,13.4138439275382,"Burkina",2010,"Burkina_00223",5,5.2296
-5.78816229539992,10.5704730693082,"Burkina",2010,"Burkina_00230",8,1.6369
0.40108093315287,13.1848850840742,"Burkina",2010,"Burkina_00236",7,0.4132
-0.82362098810953,8.73834985564142,"Burkina",2010,"Burkina_00237",10,3.3291
-1.78907637086491,11.9430470202573,"Burkina",2010,"Burkina_00250",5,1.0406
0.0110111163190836,11.5808662149486,"Burkina",2010,"Burkina_00252",3,1.5603
-3.69572189064799,10.430852569468,"Burkina",2010,"Burkina_00253",6,0.6065
0.997197063302743,8.95788891040953,"Burkina",2010,"Burkina_00255",6,2.2846
-4.87021466749044,8.86597918249583,"Burkina",2010,"Burkina_00258",8,2.8248
1.01023680059048,12.3057384405701,"Burkina",2010,"Burkina_00259",6,0.4925
0.177632211084707,12.6520110169404,"Burkina",2010,"Burkina_00264",6,2.0795
-2.06935453415711,14.8113735370524,"Burkina",2010,"Burkina_00267",3,1.1888
0.000417030612051006,8.1076813615539,"Burkina",2010,"Burkina_00270",7,1.8253
0.69264856582577,9.00845281116125,"Burkina",2010,"Burkina_00273",4,4.6616
-2.93126085297098,10.5445315052131,"Burkina",2010,"Burkina_00276",6,2.2324
-1.75209961700744,9.12497719376523,"Burkina",2010,"Burkina_00280",10,0.5698
-1.58793547877705,11.0125589713824,"Burkina",2010,"Burkina_00311",4,0.8304
