"x","y","country","year","farm_id","hh_size","farm_area_ha"
-5.05193226756882,5.07818987450067,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00009",4,0.9044
-6.2355130553602,4.75647136694628,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00014",8,2.5192
-4.67958612274119,11.1924520284706,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00026",7,0.3166
-5.95867147841249,10.6284924960017,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00030",5,0.4267
-1.19964374038263,6.20948165187646,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00033",6,1.3089
0.389759159734938,7.78687109810423,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00037",3,3.5222
-3.80373018711965,12.0607651041072,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00038",7,0.458
-4.46222489562567,4.65253981800287,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00040",6,2.5095
-6.09312686405528,7.87112189425416,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00042",9,3.7558
-3.38827769587207,7.89892169636662,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00043",5,1.2737
-5.49037679642935,6.33831737350462,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00048",7,1.0914
-1.4966887852513,5.38390373392225,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00053",7,0.5759
-6.03426340254581,4.75991445102541,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00054",5,1.4892
-5.35413726644637,5.59472934965054,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00061",7,1.6564
-6.24336524419099,7.08748322196907,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00071",7,0.4286
-2.41338747774502,3.72989150281688,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00075",8,1.2123
-7.57417932133701,4.86991932745651,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00077",6,0.6777
-4.6060568249236,6.92073363690986,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00086",9,0.6242
-8.84066149991841,4.41693398392389,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00087",4,1.2271
-0.633737679964019,7.35151539604048,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00091",7,4.3992
-5.61654842440225,4.6795928457018,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00096",6,0.8119
-5.58888352295328,3.88837474640509,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00099",7,4.2966
-5.3557318883703,5.17846207911385,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00103",5,0.8595
-3.59412513423201,7.56254409128984,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00105",6,1.9623
-5.59030783105291,6.94406551605842,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00106",7,0.7807
-10.2245369326106,11.7754269042988,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00110",8,0.9335
-6.01837976205422,5.55708264446994,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00122",3,3.7113
-3.60606503062647,5.28174749107104,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00132",4,1.9732
-4.93401067952129,7.90871619554186,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00135",10,0.6001
-6.60097010142608,3.99354540078649,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00143",7,2.0727
-4.52079640433585,9.37182845411844,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00148",6,0.3915
-2.06710579722543,6.77932971568051,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00149",6,0.5358
-4.46525060448788,8.8121882818048,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00165",6,0.3269
-6.58786774876084,8.75282666855446,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00166",6,0.7259
-4.19390331375417,7.75466619707994,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00177",5,6.4053
-6.89435745377929,10.553893474081,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00190",7,0.1744
-3.01707450644216,12.0991899387759,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00194",2,0.7582
-6.92935143217173,5.44132935741549,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00197",4,0.4098
-2.5382619941454,7.31080546179167,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00199",8,1.7242
-4.16433743194947,7.21109384952157,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00203",3,0.4409
-4.28642754121208,9.65178444374509,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00210",5,0.561
-4.08174532999702,9.31523711425201,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00220",8,1.6167
-0.509161412005593,8.58367334157957,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00222",4,1.1392
-10.0560925927227,9.07540676123639,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00224",5,0.3968
-1.28341759105899,8.11852672104856,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00236",4,0.8798
-4.79888985409086,6.13195312728265,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00242",6,0.5647
-4.37992051540958,6.51725523694553,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00253",5,1.2017
-6.01562722703828,7.89393734693606,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00254",6,1.1977
0.473588345401906,10.5147844453098,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00255",6,0.9089
-4.98011456056414,6.14827113633442,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00262",7,6.7227
-2.92093873836149,7.05630401776804,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00269",3,3.8326
-3.544909294257,6.87263903027472,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00272",10,2.2562
-6.39536779172824,6.14341398852289,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00288",4,1.0503
-5.11626820361138,5.58564072738926,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00290",5,1.5314
-5.88245770898879,7.47254572181396,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00299",5,4.9468
-8.81545469805776,7.4081968252475,"Cote_d_Ivoire",2020,"Cote_d_Ivoire_00307",4,0.7638
