"x","y","country","year","farm_id","hh_size","farm_area_ha"
31.1702784517719,0.987019934726516,"Uganda",2010,"Uganda_00013",5,0.7334
31.6250124343464,5.55899396914677,"Uganda",2010,"Uganda_00024",9,1.508
31.4333079531566,3.72665818391283,"Uganda",2010,"Uganda_00031",3,4.7426
33.8800335084436,-0.0698776714786589,"Uganda",2010,"Uganda_00034",5,0.808
33.3558924835,0.684303501739723,"Uganda",2010,"Uganda_00047",6,1.2316
29.8252953593125,0.887292127215844,"Uganda",2010,"Uganda_00049",9,1.6188
31.8598956360632,-2.51832428997072,"Uganda",2010,"Uganda_00050",7,1.954
34.5898748018839,-0.274277158373077,"Uganda",2010,"Uganda_00065",7,1.2908
34.281438041244,5.65682627013633,"Uganda",2010,"Uganda_00071",10,1.3726
30.8802539481264,-2.01590935144826,"Uganda",2010,"Uganda_00076",7,2.3311
31.9354410899586,-2.0996449954672,"Uganda",2010,"Uganda_00093",3,2.6569
30.2477733383374,2.80919346492231,"Uganda",2010,"Uganda_00095",5,0.8408
33.8298938573631,-0.928570665249677,"Uganda",2010,"Uganda_00101",9,5.1315
28.582698685781,1.28348036804648,"Uganda",2010,"Uganda_00102",7,0.4661
30.6390064733589,2.66612890161747,"Uganda",2010,"Uganda_00103",6,2.794
31.4729305358916,0.03093822042977,"Uganda",2010,"Uganda_00104",4,1.8014
31.0862748083276,3.35742277814844,"Uganda",2010,"Uganda_00108",9,0.8836
31.308400611731,1.014904056361,"Uganda",2010,"Uganda_00115",5,1.117
31.94492338556,-0.663850805196722,"Uganda",2010,"Uganda_00116",9,2.6033
29.1851262139118,1.65309716277797,"Uganda",2010,"Uganda_00118",5,0.7051
35.4252218095394,2.48247987418205,"Uganda",2010,"Uganda_00122",3,1.6123
28.6454446538731,3.89722537757501,"Uganda",2010,"Uganda_00138",4,2.9768
30.0290716520854,4.21247748087874,"Uganda",2010,"Uganda_00148",5,2.1721
36.6327357404771,1.49457613106093,"Uganda",2010,"Uganda_00152",6,0.6118
31.7461942279022,1.68554896026083,"Uganda",2010,"Uganda_00164",6,2.2367
28.4681249368482,-0.408228756896689,"Uganda",2010,"Uganda_00165",6,3.5885
34.8322660217049,5.3652402364642,"Uganda",2010,"Uganda_00172",5,0.8454
30.5089237609863,1.63889527100376,"Uganda",2010,"Uganda_00179",7,1.1938
33.7480067168852,4.68638521163462,"Uganda",2010,"Uganda_00182",6,1.0549
33.4217589512869,3.05212903042432,"Uganda",2010,"Uganda_00183",5,5.7173
32.4762327820867,1.44831509184558,"Uganda",2010,"Uganda_00185",8,1.8809
37.5680577688563,0.586166776021698,"Uganda",2010,"Uganda_00190",7,3.0464
32.6084659950918,0.626049120251073,"Uganda",2010,"Uganda_00206",6,5.5915
34.070372554713,2.90202453878756,"Uganda",2010,"Uganda_00209",4,1.8228
30.3932125391337,0.0844139801451508,"Uganda",2010,"Uganda_00212",4,0.9171
31.3030781567224,-4.51220679263167,"Uganda",2010,"Uganda_00217",4,1.1873
30.1693629541948,0.768938795137004,"Uganda",2010,"Uganda_00241",8,0.819
33.1276603734097,0.745399745855198,"Uganda",2010,"Uganda_00243",6,0.926
31.3812506299481,3.51749426463074,"Uganda",2010,"Uganda_00245",8,0.7936
32.4618513110025,-1.77092381114589,"Uganda",2010,"Uganda_00251",4,0.1603
33.3541820928518,2.75058255972811,"Uganda",2010,"Uganda_00258",4,0.9108
34.4703153884456,3.94480934193375,"Uganda",2010,"Uganda_00263",10,0.7537
33.4391582120346,4.82886561756231,"Uganda",2010,"Uganda_00265",9,0.1939
33.7874417461615,0.807408151675267,"Uganda",2010,"Uganda_00266",4,4.8718
28.7889567511713,1.11056807779858,"Uganda",2010,"Uganda_00283",7,1.134
33.5098813801668,4.06007463798481,"Uganda",2010,"Uganda_00294",5,0.5339
30.351792462741,2.06458543268243,"Uganda",2010,"Uganda_00307",4,2.117
