"x","y","country","year","farm_id","hh_size","farm_area_ha"
35.6649771931976,-4.86744461072988,"Tanzania",2014,"Tanzania_00002",1,1.2637
32.3387085574015,-7.32470979776487,"Tanzania",2014,"Tanzania_00006",7,0.2002
39.3411292957361,-7.88915963645316,"Tanzania",2014,"Tanzania_00021",7,0.4283
34.2165497025802,-3.88794086063356,"Tanzania",2014,"Tanzania_00036",4,2.1391
35.1638909373261,-7.58367144244087,"Tanzania",2014,"Tanzania_00037",8,0.3408
37.2155205638875,-4.67198079451028,"Tanzania",2014,"Tanzania_00039",6,1.0867
35.7493873405632,-7.55784401622534,"Tanzania",2014,"Tanzania_00053",5,2.5951
33.137577478159,-8.45549728668868,"Tanzania",2014,"Tanzania_00073",8,0.2923
38.5786477801865,-6.66191171040557,"Tanzania",2014,"Tanzania_00075",7,1.3551
34.0974449121991,-4.87223098871688,"Tanzania",2014,"Tanzania_00077",4,0.4666
35.705250048747,-5.65861078143675,"Tanzania",2014,"Tanzania_00080",2,1.8211
37.1831050049683,-8.19355975240387,"Tanzania",2014,"Tanzania_00088",8,2.4431
36.6083474882772,-4.36663052772254,"Tanzania",2014,"Tanzania_00113",6,1.8913
33.0693496890018,-5.47338427124469,"Tanzania",2014,"Tanzania_00120",6,1.5342
36.1317854854067,-6.24232794767001,"Tanzania",2014,"Tanzania_00128",10,0.7761
34.1561205361828,-10.7430180061223,"Tanzania",2014,"Tanzania_00130",7,1.2388
32.5938046134238,-2.49505477958357,"Tanzania",2014,"Tanzania_00132",6,3.7482
35.3324380481872,-8.28271453665585,"Tanzania",2014,"Tanzania_00136",5,2.6412
37.0334484778924,-6.29328081316904,"Tanzania",2014,"Tanzania_00143",7,4.098
38.959545433719,-6.93220553163501,"Tanzania",2014,"Tanzania_00156",8,1.6924
35.6927005061939,-6.79257730321015,"Tanzania",2014,"Tanzania_00157",5,1.0191
37.1732406763529,-3.37795606135205,"Tanzania",2014,"Tanzania_00162",5,0.7897
35.2505993421382,-5.81200180346519,"Tanzania",2014,"Tanzania_00165",5,1.1477
35.7805458513599,-10.7579782860598,"Tanzania",2014,"Tanzania_00167",8,0.1817
33.756008804166,-6.04941462055047,"Tanzania",2014,"Tanzania_00169",7,1.9252
36.8280221745172,-4.72640933253345,"Tanzania",2014,"Tanzania_00171",6,6.7574
36.0142524488419,-7.22219259088737,"Tanzania",2014,"Tanzania_00174",3,0.5738
33.9027708821351,-7.40227322182531,"Tanzania",2014,"Tanzania_00182",7,1.4712
34.1527271593284,-4.94289698650672,"Tanzania",2014,"Tanzania_00186",4,0.5092
39.0228413700081,-5.43680307689135,"Tanzania",2014,"Tanzania_00188",10,0.5847
35.7735462061169,-5.77329873031359,"Tanzania",2014,"Tanzania_00193",4,0.4043
33.1956845552299,-1.94933210233188,"Tanzania",2014,"Tanzania_00199",8,5.0312
35.1097589873091,-6.72633599912149,"Tanzania",2014,"Tanzania_00200",1,1.406
34.3141244619007,-3.50379256377222,"Tanzania",2014,"Tanzania_00219",8,3.1546
39.5258086608173,-6.43527389088264,"Tanzania",2014,"Tanzania_00222",9,2.9423
36.5971681833983,-6.44201962825107,"Tanzania",2014,"Tanzania_00227",3,0.9721
33.0489051492132,-7.63097230867187,"Tanzania",2014,"Tanzania_00233",4,2.7
35.6441728971394,-6.17881129647477,"Tanzania",2014,"Tanzania_00234",8,1.3555
34.4274081886274,-6.3047408555756,"Tanzania",2014,"Tanzania_00237",12,1.0809
34.3833072009356,-6.63534472907023,"Tanzania",2014,"Tanzania_00241",3,1.4364
37.2093029942281,-7.22714458943088,"Tanzania",2014,"Tanzania_00242",2,0.1895
33.8782997794435,-6.48795324850802,"Tanzania",2014,"Tanzania_00249",8,0.6535
31.6072608945838,-8.42594698205647,"Tanzania",2014,"Tanzania_00251",8,1.6959
33.9990021748284,-9.50268033743911,"Tanzania",2014,"Tanzania_00252",4,0.4507
33.9988781477373,-2.92374763336638,"Tanzania",2014,"Tanzania_00258",7,0.8461
33.8491632523937,-6.76253867781927,"Tanzania",2014,"Tanzania_00274",5,1.622
33.7078383643913,-6.64404986404855,"Tanzania",2014,"Tanzania_00278",7,3.5552
34.0306014254809,-2.81952806729421,"Tanzania",2014,"Tanzania_00290",5,1.3155
32.5092173844982,-4.74190992446245,"Tanzania",2014,"Tanzania_00292",2,1.4006
35.954158781731,-8.11766474119815,"Tanzania",2014,"Tanzania_00295",3,2.1797
35.4638103552371,-5.44110113105084,"Tanzania",2014,"Tanzania_00310",6,7.8106
33.4741136179189,-8.14032719400032,"Tanzania",2014,"Tanzania_00312",5,3.222
