"x","y","country","year","farm_id","hh_size","farm_area_ha"
-12.0783187660131,14.4100103473697,"Senegal",2018,"Senegal_00017",5,1.8777
-13.6795357606497,13.2015257597984,"Senegal",2018,"Senegal_00022",8,3.3306
-8.36336746705901,12.169232202226,"Senegal",2018,"Senegal_00047",6,0.6975
-15.4742214859599,14.7707485484365,"Senegal",2018,"Senegal_00054",11,0.2255
-15.2737779921922,14.6199554988035,"Senegal",2018,"Senegal_00069",9,0.4818
-15.9877636935298,13.3645467081634,"Senegal",2018,"Senegal_00075",4,1.3739
-12.5110585075352,14.0213783702626,"Senegal",2018,"Senegal_00077",4,2.5595
-11.3360702939611,9.63737708076752,"Senegal",2018,"Senegal_00078",7,4.3279
-14.3305519220764,13.0736402358835,"Senegal",2018,"Senegal_00081",6,0.8498
-11.4544278506186,14.3307920460664,"Senegal",2018,"Senegal_00084",6,0.4576
-13.0807243985183,14.2450156717869,"Senegal",2018,"Senegal_00088",5,0.4594
-12.3645336187869,13.8351020733318,"Senegal",2018,"Senegal_00101",3,6.5683
-11.1115345609156,10.6928495308049,"Senegal",2018,"Senegal_00104",5,1.3994
-13.6680239160189,13.5504475261713,"Senegal",2018,"Senegal_00109",5,1.1721
-12.933008901077,12.0250359460538,"Senegal",2018,"Senegal_00115",7,0.736
-15.189854127848,12.8797444782665,"Senegal",2018,"Senegal_00117",8,1.5413
-13.8790461924422,12.8498810101423,"Senegal",2018,"Senegal_00120",6,1.0834
-9.27294117594533,12.5184469347645,"Senegal",2018,"Senegal_00127",5,0.7294
-15.288329767512,13.7221133065355,"Senegal",2018,"Senegal_00129",7,2.4358
-14.2286825168202,13.7643092358633,"Senegal",2018,"Senegal_00137",10,0.5133
-13.6330936484108,14.7799694720112,"Senegal",2018,"Senegal_00139",8,2.2475
-14.6988317384333,14.9025260032439,"Senegal",2018,"Senegal_00164",4,6.5855
-13.2217433877756,13.1855132493485,"Senegal",2018,"Senegal_00167",5,0.4779
-13.3715967688167,11.4886621231792,"Senegal",2018,"Senegal_00170",3,0.3007
-11.3399427516886,14.5240500547806,"Senegal",2018,"Senegal_00171",1,5.7022
-13.6949104275567,12.0754072094158,"Senegal",2018,"Senegal_00174",8,1.5754
-13.9031702535235,13.2904431000496,"Senegal",2018,"Senegal_00197",5,0.461
-12.5191594090654,13.4114461759853,"Senegal",2018,"Senegal_00199",10,2.2853
-15.297156247329,14.2939577674667,"Senegal",2018,"Senegal_00209",4,1.5503
-13.1055480536568,13.895895148971,"Senegal",2018,"Senegal_00215",5,4.6452
-16.6138259682876,14.828143407201,"Senegal",2018,"Senegal_00219",5,0.4472
-11.4783268195417,11.8092906681059,"Senegal",2018,"Senegal_00249",2,1.96
-10.8788165029592,11.885636482233,"Senegal",2018,"Senegal_00255",4,3.1696
-13.4057105804464,12.6105536173704,"Senegal",2018,"Senegal_00258",5,0.6332
-13.1102193195524,13.0787643882791,"Senegal",2018,"Senegal_00263",12,2.4427
-14.0079061725384,14.2034578269945,"Senegal",2018,"Senegal_00265",5,0.7589
-14.0846040083052,12.3851437063243,"Senegal",2018,"Senegal_00290",4,1.2589
-11.4929447942846,14.510167466549,"Senegal",2018,"Senegal_00305",10,2.035
-14.9243210340834,12.2812507952506,"Senegal",2018,"Senegal_00313",5,2.2045
