"x","y","cropland","cattle","pop","cropland_per_capita","sand","elevation","slope","temperature","rainfall","market","maizeyield"
-18,-35,661.287534144001,130.023122686808,192.450375310373,3.43614572368338,68.3268286971695,1038.93248908655,0.0411657185441143,12.0987102559818,0,128.800376455254,8580.98952513578
-16.5714285714286,-35,80.5905485811734,108.883038033559,21.4914050344381,3.7498966890268,51.1446797002633,1252.0913645957,0.0639215754502966,17.1807086492353,0,60.7530145975947,4475.21562590965
-15.1428571428571,-35,358.938523401202,51.0105706294862,71.4720048725675,5.02208555701185,59.6248262647899,0,0.00388826405355985,23.0004033465951,0,79.1475997468606,2405.16779218487
-13.7142857142857,-35,439.858781488312,39.7318022457725,296.344060412359,1.48428411514728,28.2763428194824,1153.61970592275,0.0795846252473232,20.5717021861956,0,47.0107180529543,6236.77627003262
-12.2857142857143,-35,371.2804969423,68.3276667812616,0,NA,58.7834115110782,1649.45058782965,0.0689066644701695,17.4871422199636,1060.99775130624,16.5625607491711,4416.35684803031
-10.8571428571429,-35,218.162645172555,134.633529139332,122.682659798874,1.77826797634002,38.7059789449791,1465.6635169137,0.0517203143435511,24.3397388170354,1699.94439190138,192.408905712794,4397.77792534035
-9.42857142857143,-35,703.456599231682,113.911869843663,289.462927865064,2.43021309989514,34.9114958606093,1065.81005315238,0.038551836100361,17.8703565005442,1451.58624171414,165.397539954354,3541.09328324318
-8,-35,221.602288476071,90.6362363969517,69.5653216997086,3.18552812035654,22.6609453926928,1165.92855302308,0.0310043972669594,17.0677626216793,434.80689363895,276.516208286803,1934.97435299258
-6.57142857142857,-35,855.527114163112,88.7211177207364,339.089589165098,2.5230120342815,0,1584.70628102045,0.047962610855932,13.5445253121189,789.621825761419,232.243094670277,2541.54118729959
-5.14285714285714,-35,231.185770284274,142.062681392508,49.2031509135608,4.69859685796174,21.6913109715896,1536.25543748022,0.107657870314334,27.3443296976498,401.372203040957,99.9168190963253,5011.73391697491
-3.71428571428571,-35,641.460896267046,55.5663606227973,50.1841399449709,12.7821438600011,35.100722439737,400.816935726531,0.056895877361296,15.2093819675361,451.725104319151,62.713811985526,2403.06007182871
-2.28571428571428,-35,935.993617810332,149.927057323618,180.643176985012,5.18145015733415,61.5248970344032,1039.55229403067,0.0565123784768317,13.2250457324837,302.486313119784,225.036845712022,2743.77076030362
-0.857142857142858,-35,0,137.971840449504,106.372372369011,0,46.4020343558194,1464.09210793657,0,21.701004760067,495.489166593202,73.7413655576103,4912.09538193518
0.571428571428573,-35,166.363369954789,85.1974991822538,80.8718605796266,2.0571230680539,42.5754930247686,1936.52652021796,0.0673729435809096,17.7782040727512,590.647071626547,190.730782340876,3215.95104491755
2,-35,210.003599081903,116.090082745682,166.703372625191,1.25974415379145,42.156151976089,474.561590395588,0.0324348287449984,19.7046781752437,0,137.153167450383,5293.11544524984
3.42857142857143,-35,440.785119421022,155.724008548651,292.725821662464,1.50579513934812,45.3503662515015,1463.54113853875,0.0491830947000047,18.8488518630971,539.939120712976,0.750578089572656,7760.91186652253
4.85714285714286,-35,164.724123575178,174.03660381065,0,NA,42.357216037599,852.452724729767,0.0460315766907294,18.3278672085424,1142.66212055119,102.4791855748,1529.39650382554
6.28571428571428,-35,0,179.55881577234,289.524978581581,0,21.5459378476727,1896.9509988552,0.0315714453830073,19.8661374567934,721.227845872872,217.352153417363,8046.75746842748
7.71428571428572,-35,0,134.842688513891,303.312900255681,0,66.4829779369279,1276.09257231845,0.0833381547788407,17.0180192366507,324.853854911084,298.736237530893,2276.50975728367
9.14285714285714,-35,646.034003719058,111.421070259497,109.410397789154,5.90468563110464,33.3249917070006,1302.96062618493,0.0856446431934407,14.7503592512265,170.099004159355,160.348561582778,6377.39316490951
10.5714285714286,-35,158.008421776458,138.219783597566,0,NA,70.2740288058213,1081.41617929005,0.0441758496687175,17.7740854359231,343.667127701309,81.9460748484883,4963.71065253585
12,-35,0,109.675555589757,0,NA,14.5729904583966,723.057248160713,0.0118212905015116,20.0841885291338,0,168.272961047946,8735.40956200511
13.4285714285714,-35,198.424793272114,79.8830499158353,0,NA,28.3633760588197,858.487619412628,0.0270840609385829,17.679684144078,0,156.396078920395,4182.63192527697
14.8571428571429,-35,614.40240975178,153.765739311918,159.848070697651,3.84366484418763,17.4611610142468,1274.09421315067,0.108267784355827,10,875.156294533576,223.86821867591,5104.97563697041
16.2857142857143,-35,818.55803837949,147.786351035865,302.910733584355,2.70230780102593,39.9036863611014,1767.12027985677,0.0128201669444776,17.1994473897195,0,287.565032045849,5853.56071380356
17.7142857142857,-35,120.85926051814,170.440149905892,416.160407682518,0.290415085834743,38.7320963670784,1677.10300412977,0.0514682910214842,15.9483798798983,342.106545070117,65.5747035552428,4767.5637873061
19.1428571428571,-35,172.819185169321,186.662371573507,212.069447349703,0.814917883406098,51.5593134527207,2381.41397207701,0.0287161734542097,19.2530747642987,1069.8101044542,132.723428575832,4944.97719074978
20.5714285714286,-35,0,178.874317523574,318.852416872561,0,51.9202877919487,1633.0039572532,0.0171648186237064,19.5698019821855,523.804047790442,146.735683813613,4416.12212281689
22,-35,388.029206449381,151.572628203377,19.7549776888097,19.642097934091,41.862321928952,1252.5404151416,0.0687022680456716,20.0346001987631,1157.50364096297,56.3628998606424,4799.95938498553
23.4285714285714,-35,58.0015372119643,118.541829152666,0,NA,69.4415418355944,1772.23546777207,0.0632549855489068,19.5339501089099,0,54.6499965620968,5265.65503065519
24.8571428571429,-35,386.635036972366,116.3486689343,277.045758450351,1.39556381998049,53.2166698705905,1331.8393332895,0.0479841555123902,13.1714899352867,0,159.634382493329,7687.60781436154
26.2857142857143,-35,461.451201168646,103.485482438324,251.555932700497,1.83438806715821,17.8338228928152,2170.86124196814,0.0893868872339685,24.1183206721965,313.092810818092,39.8640772670707,3737.61756011005
27.7142857142857,-35,560.531056590977,88.7575520671967,0,NA,43.2876700858924,1536.44522231191,0.0599547085557589,21.2684415698661,171.697461006435,0,4456.19998358511
29.1428571428571,-35,67.3220873778367,104.396288583525,391.718030467664,0.171863642062793,57.3681023272601,2677.22298726751,0.0587438961476608,19.6112699148828,557.244892201856,18.3094124444163,3062.43920534451
30.5714285714286,-35,401.486536989391,144.55350488037,77.6094230644719,5.17316739561209,32.3607222745255,365.034969915273,0.0959526873645152,12.0685630113095,835.218049402565,138.231883186397,7127.30988379937
32,-35,0,135.38708081333,97.8672761855729,0,17.4260850416295,863.668951263396,0.0953248954306176,15.1751612024527,1018.8217826844,241.634287665607,5420.59742287646
33.4285714285714,-35,14.6622974861512,71.7737340072651,69.7673209344445,0.21015996156608,66.8189235203576,1873.25294543564,0,16.7902090885514,856.596914234012,110.961764868654,4573.77182428014
34.8571428571429,-35,0,167.914048800562,285.67410847585,0,33.2326883263492,1809.96788757156,0.0245818910468678,14.1373328073831,0,144.010990148626,6914.69259902475
36.2857142857143,-35,0,171.645650666274,202.530807884529,0,28.9165116231583,1495.19620855443,0.0792621768662087,13.7496508661993,194.428133745501,158.236913186376,5478.01720511375
37.7142857142857,-35,260.836782067677,179.322864100821,53.6738838144103,4.85965917744241,37.5775367317524,441.369238296292,0.0872470453531512,15.3716908445883,429.723574335157,227.699840783076,2926.1590402972
39.1428571428571,-35,311.799580060076,71.0561905675363,279.896233177538,1.11398276611426,33.8967322013807,1071.92032791124,0.0418185088724607,18.2575272229009,42.0685347010646,91.1409354254608,5551.4049511301
40.5714285714286,-35,141.6828104354,103.473014625159,0,NA,54.7548734961098,2029.69756359631,0.104235779980009,20.3123680162942,185.975189426323,40.4376055284437,2483.35597528535
42,-35,477.448970709855,103.616765351508,220.171064533204,2.1685364138204,48.9236818097529,2001.55157986983,0.0756776668573891,18.4406267000867,16.5089983874084,0,6831.05405616946
43.4285714285714,-35,31.9885518770274,101.953411269512,234.677281359648,0.136308686088809,64.7992278648163,1229.82704859528,0.0591664016386418,22.4968780680172,496.317974132221,83.1240781335646,10525.5004172429
44.8571428571429,-35,0,97.4120419308743,642.866335054843,0,37.5712613321121,1289.84421025016,0.051555788007421,17.8646658414156,939.199181124626,62.8662572809792,4029.51122519227
46.2857142857143,-35,379.845407766615,97.5995866201319,266.070609944766,1.42761129403006,42.6877334016192,716.584667991548,0.0731719791672716,15.8431900713246,0,150.794982356914,5237.47631436129
47.7142857142857,-35,6.58204714399852,81.1776773203118,0,NA,29.2180404893117,1446.70407861938,0.00923255581011549,19.125625294291,425.867097819586,183.94453017645,2971.6007193876
49.1428571428571,-35,683.230378516376,97.4870581530628,253.984130406224,2.69005145094543,52.6266699447734,1701.66763647007,0.0402832395938012,20.5523548013623,0,187.19481018985,8042.96668794038
50.5714285714286,-35,120.566139215996,106.718542268071,279.897782583214,0.430750605107606,16.7125404052575,1799.20267490055,0.00736807688270854,11.0696637391266,207.919744214949,110.522137436477,4294.38106578051
52,-35,446.694365020662,127.746004389972,184.400708363301,2.42241132903133,39.7738306603254,2500.44498636695,0.0264589159910868,14.5364509711286,62.5389648198923,71.6211934651359,5062.09081022801
-18,-33.7179487179487,359.398092381697,141.661611686786,0,NA,47.7795701091617,2181.53822717433,0.0514573165686385,15.8646683465735,0,0,2454.20930054028
-16.5714285714286,-33.7179487179487,27.6688305564002,155.750841412898,506.192800072245,0.0546606560829218,54.2713499554259,1899.48997443833,0.086141045623755,21.0046005214964,169.43598386686,165.591004914406,7266.26902375141
-15.1428571428571,-33.7179487179487,735.538768758106,85.4031598765216,313.165557301537,2.34872179142574,27.2178572441967,856.215400235916,0.0311326299360501,17.9293421061088,1083.4230691661,103.617776088889,3805.76833582252
-13.7142857142857,-33.7179487179487,455.690304535708,119.137843660107,171.374195666992,2.65903686819449,33.1497093431534,1496.25894558649,0.0675564748334779,15.683484981248,696.696594149139,161.303727795364,4190.85469185971
-12.2857142857143,-33.7179487179487,289.748706800395,210.863931916434,0,NA,29.9290474828005,1861.34218379991,0.0379148277343095,17.3698100233771,412.570691886761,58.8444323188736,3996.00692995182
-10.8571428571429,-33.7179487179487,345.785737007952,98.961199203018,185.390959201191,1.8651704403379,53.98280627216,1044.35162834418,0.0780340068037435,22.0386436372332,0,217.837254587563,3693.58414915564
-9.42857142857143,-33.7179487179487,466.607157637094,147.053093677524,0,NA,55.6055076137742,964.031482326985,0.0631393919717011,11.890869553945,239.718638466572,171.183090137621,5568.33152836369
-8,-33.7179487179487,289.770378794237,89.5021110086067,0,NA,33.0963180643194,702.535491062491,0.0466799090487942,19.8727904655686,287.072184667125,195.253160193206,4032.50368629034
-6.57142857142857,-33.7179487179487,0,160.050653494122,262.407228567926,0,27.7366976774388,1462.80974125236,0.0155712542114895,16.0005592280345,922.077493857016,0,4625.82244832608
-5.14285714285714,-33.7179487179487,348.285398879711,139.256570289448,276.912701836877,1.25774439586696,34.4275353083581,972.954961915462,0.0591528230576028,18.5058409457535,498.827452348968,226.78335978036,4393.67042666132
-3.71428571428571,-33.7179487179487,152.65011999822,80.7075246261692,106.885456305951,1.42816548924366,7.3091908870063,1030.8157774377,0.0791298110560955,19.6353466698328,259.946200228411,163.074046912255,4688.20443634469
-2.28571428571428,-33.7179487179487,318.389682280196,158.44355118294,35.4358404276822,8.98496207335532,8.70340859373337,1217.33138727506,0,26.7740067220973,154.585422095888,128.123454268859,5757.11406267631
-0.857142857142858,-33.7179487179487,437.367631030165,162.465433552143,0,NA,14.2799261114534,1452.54883459218,0.0105427830070828,16.3214470091972,0,108.054546208023,7183.47205521103
0.571428571428573,-33.7179487179487,682.741561008316,152.747912835834,0,NA,61.5955837785157,1631.57141261856,0.0368586971884694,14.0830352229164,0,202.885819574559,6362.79232845298
2,-33.7179487179487,44.6328949781733,6.71275300186983,152.709923464735,0.292272394390141,55.7501243436324,1047.69131653854,0.110708000324609,13.4044901133102,40.6990358195565,167.729353597712,7676.69605706274
3.42857142857143,-33.7179487179487,653.583302433756,123.188960590148,0.944818541570527,691.755372780191,22.1371066542782,1388.30857766498,0.0353880583314931,19.8683291190304,0,317.655708004613,3607.9421280714
4.85714285714286,-33.7179487179487,363.574948746135,178.23122244197,242.44731492902,1.49960394014913,52.9572629796504,1974.64905113086,0.0393615112530332,13.9113254699786,962.12031420424,44.5395449196589,6058.83515816606
6.28571428571428,-33.7179487179487,574.372342429799,110.583254315055,15.2287294517335,37.7163665721581,34.8137876075047,1771.2321593195,0.048990891048075,17.6563979481377,937.462857011054,123.242415436217,4575.14739158844
7.71428571428572,-33.7179487179487,539.039083307707,91.1100974631794,353.76785948552,1.52370846829224,48.1737156214361,2739.28173229596,0.0726275197440087,16.6932996679359,0,47.8798818462444,4036.08187461392
9.14285714285714,-33.7179487179487,479.083961680572,111.264113352442,452.859575204996,1.05790842881859,64.1417716115085,1060.36372912007,0.027078191808272,20.6556634335299,621.492255694738,130.84342021294,4298.25248650008
10.5714285714286,-33.7179487179487,0,22.1143247824293,121.589463740498,0,44.4542963127525,1527.74545351467,0.0492834950309568,25.9380307180764,594.469537574832,65.4748658308962,4793.40802686967
12,-33.7179487179487,235.764596837301,71.9040137846333,94.542709533738,2.49373640759859,55.9399282967228,1442.52941628528,0.0168195990291247,13.0553382272071,437.094777170676,71.7658487738683,5985.19614799923
13.4285714285714,-33.7179487179487,449.875961420376,113.945676123396,109.141613642026,4.12194713279506,55.6256606191395,2447.82394666507,0.0959004335556572,12.2548471251529,1155.36667329947,248.150690991134,5953.17807020145
14.8571428571429,-33.7179487179487,0,150.848966261666,332.280050205761,0,65.1659006812112,1207.50077473187,0.0810516548970101,17.4221164494418,0,78.3165883289711,4073.45773850224
16.2857142857143,-33.7179487179487,99.9718684483559,125.920332163558,0,NA,59.2852890275602,1111.31385556605,0.0631674896093827,19.4051954432533,246.347980844913,110.250484811671,7330.41384124327
17.7142857142857,-33.7179487179487,437.119462125018,143.08974949208,460.651796849869,0.948915135280541,60.9682688667098,1927.03263755013,0.0513402668734743,20.4181658783753,884.554238608912,120.276729504994,4280.10182423193
19.1428571428571,-33.7179487179487,493.27413417089,76.1518587244615,169.212935916389,2.91510889223401,29.4139198865635,2073.8685337195,0.0429234017881461,16.0377580447849,0,128.885850723588,6641.96929305473
20.5714285714286,-33.7179487179487,401.950789382563,176.866723586022,260.461801520961,1.5432235630537,35.4206126626656,1960.19065571673,0.0412140859089155,18.3547763955138,0,0,6993.47301159378
22,-33.7179487179487,0,165.054947327014,63.8611927289381,0,53.998739123402,989.528546685232,0.0708465506411133,20.0731002034988,93.8783000819726,177.008297402934,6902.78913096271
23.4285714285714,-33.7179487179487,0,142.124966694955,28.6733505461528,0,36.8845248187638,1303.2356126426,0.0319985283970518,14.2956259478024,664.255869685795,104.560223502906,6172.7744005898
24.8571428571429,-33.7179487179487,716.632615761991,110.518364457263,340.201112087014,2.10649698164037,56.2394531263495,2692.01230596884,0.0605627663946151,15.2531683477197,226.988629361137,0,4814.55808916056
