"x","y","country","year","farm_id","hh_size","farm_area_ha"
34.3182608199123,12.147475718005,"Ethiopia",2016,"Ethiopia_00001",4,0.8301
40.2061435998691,9.93112832001521,"Ethiopia",2020,"Ethiopia_00002",6,0.9307
40.4761645977418,7.42031840532069,"Ethiopia",2018,"Ethiopia_00003",3,0.9005
41.9347779284514,12.378482271616,"Ethiopia",2018,"Ethiopia_00004",5,1.8926
39.2482309224044,11.8588629756291,"Ethiopia",2018,"Ethiopia_00005",7,1.9696
37.9620538826058,8.322326950761,"Ethiopia",2020,"Ethiopia_00006",3,2.1542
38.4378206862169,12.9885307532961,"Ethiopia",2012,"Ethiopia_00007",7,0.1379
38.1323633956992,8.19650725705765,"Ethiopia",2014,"Ethiopia_00008",8,1.1737
38.299633311036,5.17407265385063,"Ethiopia",2012,"Ethiopia_00009",5,0.6602
38.0247354623407,7.73979233108897,"Ethiopia",2020,"Ethiopia_00010",5,0.2423
36.6517419556276,6.14642839963837,"Ethiopia",2020,"Ethiopia_00011",4,1.4963
35.8319486206485,12.742638538436,"Ethiopia",2012,"Ethiopia_00012",7,2.7392
39.9499513091751,8.83517920008948,"Ethiopia",2016,"Ethiopia_00013",6,1.2105
36.6567213559737,9.49497899115073,"Ethiopia",2016,"Ethiopia_00014",4,1.7326
39.4301553070888,6.97973477512152,"Ethiopia",2012,"Ethiopia_00015",7,4.2029
36.7895707599577,9.18595884755056,"Ethiopia",2016,"Ethiopia_00016",6,0.3446
38.9399377564457,8.35991195133278,"Ethiopia",2016,"Ethiopia_00017",5,1.7588
37.8221775689866,9.34134652090712,"Ethiopia",2012,"Ethiopia_00018",3,1.8769
38.3797538945647,12.9369714508219,"Ethiopia",2018,"Ethiopia_00019",8,0.7615
37.871449141565,9.48007959384944,"Ethiopia",2012,"Ethiopia_00020",7,2.3244
41.0288252115618,9.50164596530009,"Ethiopia",2012,"Ethiopia_00021",4,1.153
37.9708846037543,8.49829199687543,"Ethiopia",2014,"Ethiopia_00022",7,3.0631
37.270064212605,11.3138658128837,"Ethiopia",2016,"Ethiopia_00023",3,0.7447
40.322917346188,7.09453026402031,"Ethiopia",2016,"Ethiopia_00024",12,1.7655
37.0071653467663,7.14894837124347,"Ethiopia",2020,"Ethiopia_00025",5,1.9274
36.3958427386995,6.72019120813956,"Ethiopia",2018,"Ethiopia_00026",6,1.0161
41.6338001996258,6.38227673622617,"Ethiopia",2020,"Ethiopia_00027",7,1.1125
38.5054594330476,10.8370106788936,"Ethiopia",2016,"Ethiopia_00028",2,0.26
38.6046256941676,9.94316744642823,"Ethiopia",2016,"Ethiopia_00029",6,4.5238
38.9381141308436,8.75057657185101,"Ethiopia",2014,"Ethiopia_00030",7,0.7218
37.548959287068,8.72901841815089,"Ethiopia",2014,"Ethiopia_00031",4,0.6359
