"x","y","country","year","farm_id","hh_size","farm_area_ha"
-13.5269067999292,11.9528234832709,"Guinea_Bissau",2016,"Guinea_Bissau_00011",4,1.942
-16.3198245964276,10.6346293654831,"Guinea_Bissau",2016,"Guinea_Bissau_00018",6,3.1149
-16.045864904199,12.6499141241907,"Guinea_Bissau",2016,"Guinea_Bissau_00026",8,1.989
-13.7933834995573,11.4857559041765,"Guinea_Bissau",2016,"Guinea_Bissau_00036",4,0.5982
-13.6830191014895,13.3445898832493,"Guinea_Bissau",2016,"Guinea_Bissau_00041",9,0.6789
-13.4284796932571,13.3989141423231,"Guinea_Bissau",2016,"Guinea_Bissau_00050",3,3.6256
-13.296367047712,10.8232935796332,"Guinea_Bissau",2016,"Guinea_Bissau_00053",5,6.4929
-13.8631143534245,13.6272390032371,"Guinea_Bissau",2016,"Guinea_Bissau_00059",7,2.0727
-15.467049481386,8.29204747542768,"Guinea_Bissau",2016,"Guinea_Bissau_00065",9,1.8577
-15.5713042787815,11.8089567713526,"Guinea_Bissau",2016,"Guinea_Bissau_00067",3,0.7632
-15.8565382714119,12.314755198614,"Guinea_Bissau",2016,"Guinea_Bissau_00075",5,0.6823
-12.4610912022512,11.4910731127979,"Guinea_Bissau",2016,"Guinea_Bissau_00090",5,1.001
-14.1952317791628,12.2883644240258,"Guinea_Bissau",2016,"Guinea_Bissau_00104",11,0.4222
-16.6505718767307,10.4214689242385,"Guinea_Bissau",2016,"Guinea_Bissau_00107",10,3.1628
-16.5198620992804,10.5001377441984,"Guinea_Bissau",2016,"Guinea_Bissau_00111",3,0.273
-14.891363073075,12.6941811073572,"Guinea_Bissau",2016,"Guinea_Bissau_00113",5,1.5017
-11.2983199916222,12.6230926476728,"Guinea_Bissau",2016,"Guinea_Bissau_00115",9,3.3523
-15.5185052312921,11.9169890709033,"Guinea_Bissau",2016,"Guinea_Bissau_00117",4,4.4883
-14.6515583890556,13.3481679153828,"Guinea_Bissau",2016,"Guinea_Bissau_00135",10,1.4006
-15.6515335497513,14.3119391428361,"Guinea_Bissau",2016,"Guinea_Bissau_00151",5,7.4611
-10.6660449423878,13.0713345119783,"Guinea_Bissau",2016,"Guinea_Bissau_00169",3,2.8521
-15.4410942323429,11.4284769140099,"Guinea_Bissau",2016,"Guinea_Bissau_00186",9,1.8824
-13.1009576605065,12.3868424839714,"Guinea_Bissau",2016,"Guinea_Bissau_00190",3,3.1195
-15.5971049114112,12.8418971117882,"Guinea_Bissau",2016,"Guinea_Bissau_00213",7,0.7792
-13.8398648382624,14.1204225092725,"Guinea_Bissau",2016,"Guinea_Bissau_00216",7,2.0272
-16.4728555633142,11.9557159776643,"Guinea_Bissau",2016,"Guinea_Bissau_00219",3,1.3965
-14.3928682218687,9.28532494303835,"Guinea_Bissau",2016,"Guinea_Bissau_00221",8,1.055
-13.3538290146904,14.0205506577099,"Guinea_Bissau",2016,"Guinea_Bissau_00228",9,1.3027
-13.376573040467,11.147571733917,"Guinea_Bissau",2016,"Guinea_Bissau_00231",10,1.0221
-17.3414845576825,8.04742653353435,"Guinea_Bissau",2016,"Guinea_Bissau_00241",5,0.5862
-15.3152962892695,14.0314099738464,"Guinea_Bissau",2016,"Guinea_Bissau_00245",8,2.6722
-14.5121403646883,10.9842895972715,"Guinea_Bissau",2016,"Guinea_Bissau_00247",6,1.8262
-16.5426771506807,11.1288541553618,"Guinea_Bissau",2016,"Guinea_Bissau_00248",8,1.3379
-17.7856999888663,10.9028206509784,"Guinea_Bissau",2016,"Guinea_Bissau_00252",5,3.2988
-14.1795436894092,14.5686937641905,"Guinea_Bissau",2016,"Guinea_Bissau_00253",6,1.7415
-17.4153537609083,10.0746137395815,"Guinea_Bissau",2016,"Guinea_Bissau_00256",5,0.4849
-13.4485196172536,13.8847886316654,"Guinea_Bissau",2016,"Guinea_Bissau_00260",7,2.7698
-17.6208050881211,11.8893928762928,"Guinea_Bissau",2016,"Guinea_Bissau_00298",3,0.5845
