"x","y","country","year","farm_id","hh_size","farm_area_ha"
0.71171644372228,5.57643162384443,"Ghana",2012,"Ghana_00006",4,6.5
-2.9841738906324,6.50262264235643,"Ghana",2012,"Ghana_00013",5,1.9547
0.812348048385054,8.5029600818994,"Ghana",2012,"Ghana_00020",6,1.4721
-0.82244515921014,8.22312892584771,"Ghana",2012,"Ghana_00033",4,1.2345
0.230922155349577,8.79608116009487,"Ghana",2012,"Ghana_00052",6,0.675
-1.17195577307593,10.4478934646679,"Ghana",2012,"Ghana_00062",8,8.6769
1.79766776572418,7.25652417555787,"Ghana",2012,"Ghana_00067",4,0.552
-0.792484832504109,4.80431921838628,"Ghana",2012,"Ghana_00068",4,4.1866
-1.09411913346043,8.12846267338945,"Ghana",2012,"Ghana_00069",6,1.4154
1.09553013626783,7.55222870565054,"Ghana",2012,"Ghana_00075",7,2.5524
-0.505121205260883,9.24667272341381,"Ghana",2012,"Ghana_00093",6,2.3856
-2.16122303221044,8.28598564024344,"Ghana",2012,"Ghana_00096",9,2.4723
1.26144817479591,7.86384275267858,"Ghana",2012,"Ghana_00120",7,0.5693
-6.38547747527919,4.83227365192661,"Ghana",2012,"Ghana_00121",2,3.4963
-3.11668220103989,11.5196827068562,"Ghana",2012,"Ghana_00127",4,1.8767
-1.81439005268222,6.48397245782919,"Ghana",2012,"Ghana_00134",6,1.6132
-2.92530318385421,9.95770890015075,"Ghana",2012,"Ghana_00142",6,2.1507
1.20213138723759,8.53817827444192,"Ghana",2012,"Ghana_00158",2,0.4747
2.2860399172519,9.56735592382162,"Ghana",2012,"Ghana_00184",7,0.3507
-1.17457931276274,7.93350414554322,"Ghana",2012,"Ghana_00196",5,2.1587
-1.65663078933962,5.14916405444785,"Ghana",2012,"Ghana_00200",8,0.5781
-0.366634632625171,5.89200595485706,"Ghana",2012,"Ghana_00219",6,0.6268
-0.498583078878166,8.10323434585666,"Ghana",2012,"Ghana_00223",7,0.4974
-2.41661145516715,8.81097339880993,"Ghana",2012,"Ghana_00229",7,1.3686
-2.42264803572261,8.62468294660985,"Ghana",2012,"Ghana_00234",8,1.3455
-2.64890680845515,7.52030537270072,"Ghana",2012,"Ghana_00243",8,1.7564
-1.38600365014862,5.98961460360325,"Ghana",2012,"Ghana_00255",8,0.4677
-2.56368305763647,12.1838516783947,"Ghana",2012,"Ghana_00260",6,2.2171
-0.858129971355689,7.99501753807762,"Ghana",2012,"Ghana_00262",4,0.7876
-1.70654389014637,9.54724905197085,"Ghana",2012,"Ghana_00266",10,0.9455
-2.10698772570626,9.86921962676705,"Ghana",2012,"Ghana_00267",9,0.2597
-1.6214105218785,10.1432652310305,"Ghana",2012,"Ghana_00269",5,0.5903
-2.00372625496311,10.6523660953019,"Ghana",2012,"Ghana_00277",5,1.6515
-1.37430335657169,9.22733316242468,"Ghana",2012,"Ghana_00278",8,0.2589
0.294276254391052,8.08676030190457,"Ghana",2012,"Ghana_00280",4,2.1769
-1.41114513580777,7.62742460953623,"Ghana",2012,"Ghana_00285",4,1.0872
-2.06261826878297,10.481776468227,"Ghana",2012,"Ghana_00287",8,4.8421
-1.28592242537343,5.87635048231879,"Ghana",2012,"Ghana_00296",8,0.6207
-4.67648824543641,7.5156237356672,"Ghana",2012,"Ghana_00309",5,1.3799
-1.54791000971885,9.15598671663161,"Ghana",2012,"Ghana_00311",4,1.6317
