"x","y","country","year","farm_id","hh_size","farm_area_ha"
2.19500540455817,5.54114917819582,"Togo",2016,"Togo_00004",8,2.3859
1.80908764521233,10.7510821910746,"Togo",2016,"Togo_00017",9,2.2051
0.333722287331136,7.06208880632041,"Togo",2016,"Togo_00020",7,3.4334
2.76498292062721,7.57039073212131,"Togo",2016,"Togo_00040",14,12.2937
1.14034795468415,10.7862495307035,"Togo",2016,"Togo_00048",11,0.7785
-3.32735027650048,10.2922882598904,"Togo",2016,"Togo_00049",9,1.9873
-1.12440434268371,8.99169774797174,"Togo",2016,"Togo_00059",6,2.5617
1.56949715799665,7.7826419000457,"Togo",2016,"Togo_00068",6,2.1805
2.17289328455386,6.28999190725125,"Togo",2016,"Togo_00079",6,2.4628
2.70453425778586,8.54316345796937,"Togo",2016,"Togo_00098",3,1.8266
-1.13583311186672,8.25146585604426,"Togo",2016,"Togo_00099",9,3.4972
2.10462631792761,9.39901025113526,"Togo",2016,"Togo_00104",10,1.5254
2.56862050733593,7.91945055321377,"Togo",2016,"Togo_00110",2,0.5494
-3.44790293643252,4.97228646010317,"Togo",2016,"Togo_00128",6,1.6471
-0.999331378532496,8.47262083146813,"Togo",2016,"Togo_00133",5,0.3672
1.16647537707889,10.6055358850362,"Togo",2016,"Togo_00138",6,0.9642
-1.07825035306922,10.2509861094342,"Togo",2016,"Togo_00146",5,5.7669
-0.000118364484784861,7.17860596433869,"Togo",2016,"Togo_00152",6,9.1143
0.950232333087889,7.44827336189543,"Togo",2016,"Togo_00157",1,1.6774
3.54428677241996,3.86955857314043,"Togo",2016,"Togo_00162",4,0.4616
4.82777035325678,8.05367338171452,"Togo",2016,"Togo_00163",6,1.9662
-0.0125144188553394,7.21192444675783,"Togo",2016,"Togo_00171",1,1.0524
-1.94646388561628,7.74735823060841,"Togo",2016,"Togo_00173",3,1.3597
1.89356533429878,5.31935918883504,"Togo",2016,"Togo_00183",6,3.0222
-1.17860993829512,8.70528006282655,"Togo",2016,"Togo_00190",11,5.9532
-1.27908425689823,11.5967751126259,"Togo",2016,"Togo_00192",6,1.0211
-1.37416776124174,7.71296414918558,"Togo",2016,"Togo_00195",3,1.5303
1.18960545009885,8.29226313472676,"Togo",2016,"Togo_00203",4,1.0126
2.72288787834517,6.45554592517427,"Togo",2016,"Togo_00214",5,1.4695
6.78751267688945,6.7986513973746,"Togo",2016,"Togo_00218",3,0.656
0.446240729288122,11.0188591386127,"Togo",2016,"Togo_00219",7,0.8772
2.17071654654221,7.97999358328464,"Togo",2016,"Togo_00221",5,1.6727
0.970723454107523,9.18884692608415,"Togo",2016,"Togo_00224",4,1.8539
-2.68122582566125,9.61378654946536,"Togo",2016,"Togo_00229",5,4.8836
-0.511807190727692,8.88784860590382,"Togo",2016,"Togo_00235",5,2.0739
0.221443466096267,9.24468573305539,"Togo",2016,"Togo_00253",11,2.5079
2.01126750613615,9.95717757375517,"Togo",2016,"Togo_00256",4,0.6584
1.32373540282349,9.45757118554663,"Togo",2016,"Togo_00261",5,2.5696
1.90522085306062,8.66593722978945,"Togo",2016,"Togo_00263",6,1.2821
1.87542429946704,10.2166626744159,"Togo",2016,"Togo_00266",8,1.6943
-0.551117483566039,8.18028736423495,"Togo",2016,"Togo_00267",8,2.9399
0.57649020264359,7.25677334539704,"Togo",2016,"Togo_00270",5,0.5088
-0.625606211936004,7.82987638536504,"Togo",2016,"Togo_00281",10,0.5842
-0.143185337787042,12.0416863712993,"Togo",2016,"Togo_00283",3,1.9059
1.10740736388397,6.2094362181529,"Togo",2016,"Togo_00286",4,2.1392
0.0649790823934383,7.69460953917995,"Togo",2016,"Togo_00288",3,3.3622
0.979313857881009,7.35297432856992,"Togo",2016,"Togo_00303",6,0.8132
1.22743752796695,8.71830254475619,"Togo",2016,"Togo_00307",4,1.1921
1.09386637327988,9.2102361534656,"Togo",2016,"Togo_00310",5,0.5562
-0.227744750289292,9.24616798112501,"Togo",2016,"Togo_00312",10,1.3465
