"x","y","country","year","farm_id","hh_size","farm_area_ha"
3.40908244589296,7.17279897757866,"Benin",2012,"Benin_00001",4,0.3864
1.08066288993241,7.30695045726094,"Benin",2012,"Benin_00007",8,4.1732
0.369932750919028,5.60344671371181,"Benin",2012,"Benin_00008",2,1.3062
-0.536052101972405,10.5690905688091,"Benin",2012,"Benin_00010",5,0.987
0.867984293617286,7.79258539823071,"Benin",2012,"Benin_00020",7,3.2725
3.62008310570414,7.72675851900941,"Benin",2012,"Benin_00030",6,0.1034
3.64144782391295,8.42613845077376,"Benin",2012,"Benin_00038",5,0.6773
4.34595272210521,11.900836098809,"Benin",2012,"Benin_00039",7,0.5719
3.62733629536126,9.69659511477868,"Benin",2012,"Benin_00064",6,2.6855
2.45477876909134,9.35425600395588,"Benin",2012,"Benin_00068",8,1.0361
4.23902647097395,7.7049316919863,"Benin",2012,"Benin_00077",10,2.1458
3.6100976962603,9.36023133901386,"Benin",2012,"Benin_00079",14,2.6668
-1.32016513570262,10.0377650556394,"Benin",2012,"Benin_00090",6,2.1614
4.67783930754317,9.11298260924915,"Benin",2012,"Benin_00097",4,2.2797
2.31082542311839,10.6022137310162,"Benin",2012,"Benin_00099",3,0.9858
0.281058333329273,9.1316880962468,"Benin",2012,"Benin_00108",9,1.5641
3.64719536375681,7.93878842723448,"Benin",2012,"Benin_00109",5,1.4458
5.28476943944809,9.15301681470594,"Benin",2012,"Benin_00123",5,0.8398
5.90858119771514,12.0173316926448,"Benin",2012,"Benin_00125",5,1.5032
1.07090084303292,8.25847957671944,"Benin",2012,"Benin_00130",3,0.6166
1.9257107244177,11.160542479317,"Benin",2012,"Benin_00133",5,0.4757
0.302889646819793,8.34859380709713,"Benin",2012,"Benin_00153",4,0.4071
2.89947684366914,11.0826373297183,"Benin",2012,"Benin_00177",7,2.6614
1.10157372134098,10.0711017736801,"Benin",2012,"Benin_00186",1,0.4853
4.45425834837116,4.44657616587818,"Benin",2012,"Benin_00203",5,1.3856
4.02468899504254,8.28938017788961,"Benin",2012,"Benin_00222",7,1.629
4.2207585089651,6.87090730013202,"Benin",2012,"Benin_00229",5,0.7819
7.47903920253271,6.78285918470451,"Benin",2012,"Benin_00232",5,1.6432
-4.0662453990859,7.52026202855909,"Benin",2012,"Benin_00249",9,1.2032
-1.94469385931249,11.9009224173979,"Benin",2012,"Benin_00256",9,1.8142
3.28864822976223,9.1874359218438,"Benin",2012,"Benin_00267",4,12.2139
0.448230102355318,8.16289610313233,"Benin",2012,"Benin_00269",6,0.9786
2.10935968431578,7.01696496781805,"Benin",2012,"Benin_00271",6,1.2762
2.64617445690022,7.37642523608687,"Benin",2012,"Benin_00274",3,0.3195
3.03940821374489,8.34515373284089,"Benin",2012,"Benin_00275",5,0.9168
3.82768885431819,8.73477512386614,"Benin",2012,"Benin_00282",4,0.4922
5.27974648748129,10.8906125211312,"Benin",2012,"Benin_00285",3,0.8861
3.53491815404038,8.38203261316919,"Benin",2012,"Benin_00287",3,1.0826
