"x","y","country","year","farm_id","hh_size","farm_area_ha"
-15.0436619194211,13.288360719068,"Senegal",2012,"Senegal_00018",5,1.6477
-10.6913267212028,13.3928487758515,"Senegal",2012,"Senegal_00024",5,1.1817
-10.724681690383,12.8450268432159,"Senegal",2012,"Senegal_00025",5,0.6552
-15.9609847387811,10.4017540151717,"Senegal",2012,"Senegal_00036",6,1.0838
-14.8445159812266,12.9783296659609,"Senegal",2012,"Senegal_00051",7,0.7588
-12.6575105250148,12.8839581334406,"Senegal",2012,"Senegal_00053",5,0.7189
-10.6559468156414,13.1049910193308,"Senegal",2012,"Senegal_00056",11,0.6391
-13.1936950226765,14.3151265682151,"Senegal",2012,"Senegal_00064",4,0.6304
-12.0865676582006,12.2134550510454,"Senegal",2012,"Senegal_00071",8,1.086
-17.0182706079435,13.3532713980873,"Senegal",2012,"Senegal_00093",9,0.1537
-16.3952043275252,14.4379816627347,"Senegal",2012,"Senegal_00099",8,2.2311
-14.4594858047793,13.9890771070631,"Senegal",2012,"Senegal_00100",9,4.6397
-11.6354586332319,12.8081551628338,"Senegal",2012,"Senegal_00105",4,3.5004
-16.8450151114964,12.0697592324044,"Senegal",2012,"Senegal_00112",9,5.4559
-14.3908452380186,14.5661408139275,"Senegal",2012,"Senegal_00116",3,1.1908
-10.9421428104337,14.8240909353756,"Senegal",2012,"Senegal_00132",10,1.9011
-13.1705016852443,11.5835706403317,"Senegal",2012,"Senegal_00143",15,1.6699
-12.8799981544509,12.1848904389738,"Senegal",2012,"Senegal_00159",4,1.9208
-10.0619740293676,10.9019278437405,"Senegal",2012,"Senegal_00160",9,1.7466
-14.9587432452978,11.4271321456442,"Senegal",2012,"Senegal_00179",6,1.3059
-17.4504860649355,14.9150183329411,"Senegal",2012,"Senegal_00180",4,2.6325
-14.7961116998057,13.162893527212,"Senegal",2012,"Senegal_00187",4,1.5256
-13.698998250581,13.6697745549458,"Senegal",2012,"Senegal_00195",3,1.7932
-13.1620303786644,12.4319229372198,"Senegal",2012,"Senegal_00200",4,0.3854
-11.7062749615125,10.405187385581,"Senegal",2012,"Senegal_00202",9,1.0741
-16.2005375660364,13.0416218141987,"Senegal",2012,"Senegal_00223",4,2.3006
-13.1670713206974,11.3512084931338,"Senegal",2012,"Senegal_00227",5,1.6957
-11.2768716349477,11.2205615303794,"Senegal",2012,"Senegal_00228",2,0.9553
-14.3573045984338,9.17294570100822,"Senegal",2012,"Senegal_00239",8,1.6292
-15.5503038425878,14.7186648391103,"Senegal",2012,"Senegal_00250",6,0.8324
-15.8413347609751,12.9851708800235,"Senegal",2012,"Senegal_00262",7,1.3159
-12.864445465272,12.4584422965317,"Senegal",2012,"Senegal_00272",4,0.1685
-12.6786339545664,12.9996704307283,"Senegal",2012,"Senegal_00273",4,1.0082
-14.4840715334449,13.4716675406438,"Senegal",2012,"Senegal_00277",7,3.5452
-16.66555729939,13.2739423549886,"Senegal",2012,"Senegal_00283",4,0.7002
-13.5739847369453,14.9452331473297,"Senegal",2012,"Senegal_00289",3,2.9617
-11.7224250256975,12.4457112352266,"Senegal",2012,"Senegal_00300",6,0.7291
-14.5188021158688,11.1531570427357,"Senegal",2012,"Senegal_00303",10,0.7195
-14.1908012790611,13.7773344875605,"Senegal",2012,"Senegal_00306",7,1.9992
